asset,aroon_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
doge,10,-0.11163510666353693,-10.12110737263177,-5.0,0.0,-26.217500587467786,0.11163510666353693,0.0,0.0,0.2891771983812341,4
shib,10,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,10,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,11,-0.088191493855173,-8.057777893203504,-5.0,0.0,-25.84005885541199,0.088191493855173,0.0,0.0,0.28281660551683074,3
shib,11,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,11,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,12,-0.088191493855173,-8.057777893203504,-5.0,0.0,-25.84005885541199,0.088191493855173,0.0,0.0,0.28281660551683074,3
shib,12,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,12,-0.2939810667207302,-7.478761893495401,-5.0,0.0,-27.359052176561484,0.2939810667207302,0.0,0.0,1.0754511853531585,2
doge,13,-0.03779990051382731,-3.2944624369704987,-1.9198094826444496,0.35517958641857605,-16.350645655912707,0.057014667288891374,0.3333333333333333,0.35517958641857605,0.2829677496300948,3
shib,13,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,13,-0.2939810667207302,-7.478761893495401,-5.0,0.0,-27.359052176561484,0.2939810667207302,0.0,0.0,1.0754511853531585,2
doge,14,-0.026555420563773136,-2.244150107414947,0.0,0.4953860340418382,-12.716271942145678,0.050314404518168154,0.6666666666666666,0.4953860340418382,0.28510198508831175,3
shib,14,0.0,0.320423099702654,0.0,1.1000000363797895,2.5200009167706963,0.09090912097503127,0.5,1.1000000363797895,0.7149642719656877,2
pepe,14,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,15,0.021142749628286994,5.000811251745614,0.0,6.593215096487341,140.94902043147962,0.003780409549009192,0.6666666666666666,6.593215096487341,0.1065517164993298,3
shib,15,-0.09090912097503123,-5.019960159204453,0.0,0.0,-25.2,0.09090912097503123,0.0,0.0,0.4563601654029547,1
pepe,15,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,16,-0.10417408828669938,-4.970381746462743,-2.3119070533152537,0.041873002824439634,-24.23322358876739,0.1082303254678569,0.3333333333333333,0.041873002824439634,0.5276797256094425,3
shib,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,16,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,17,-0.10823032546785682,-5.2185074369220095,-2.412944275790651,0.0,-25.292287619703803,0.10823032546785682,0.0,0.0,0.5245546842646185,2
shib,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,17,-0.17631126234419792,-5.019960159204453,0.0,0.0,-25.200000000000003,0.17631126234419792,0.0,0.0,0.885075512586918,1
doge,18,-0.10484627778857769,-5.019960159204453,0.0,0.0,-25.200000000000003,0.10484627778857769,0.0,0.0,0.5263241373395429,1
shib,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shib,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
doge,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
