asset,trix_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
xmr,21,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,22,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,23,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,24,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,25,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,26,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,27,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,28,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,29,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,30,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,31,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,32,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,33,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,34,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,35,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,36,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,37,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,38,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,39,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,40,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,41,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,42,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,43,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,44,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,45,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,46,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,47,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,48,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,49,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,50,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,51,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,52,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,53,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,54,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,55,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,55,-0.011942831151308675,-4.58257569495584,0.0,0.0,0.0,0.0,0.0,0.0,0.05472892776294861,1
uni,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,56,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,56,0.05043424057347323,3.5917627919861608,0.0,5.286102953023184,0.0,0.0,0.5,5.286102953023184,0.29928264849925834,2
uni,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,57,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,57,0.026669783369195343,1.8535031572723597,5.0,1.826375714623873,26.51493684092274,0.022623460171389633,0.3333333333333333,1.826375714623873,0.32363560602199826,3
uni,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,58,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,58,-0.002830871604509122,-0.010063575760066829,-0.026394985144340025,0.9973211430998565,-0.07022677370951519,0.05070770746096666,0.25,0.9973211430998565,0.35385421465401207,4
uni,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,59,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,59,-0.0067838227155669895,-0.24500313452994632,-0.4959769566003768,0.9385451590317909,-1.5936716445409524,0.05447086650355441,0.2,0.9385451590317909,0.35431659095643026,5
uni,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,60,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,60,-0.06121929665081027,-2.856539903972159,-4.000719233550492,0.5171620428311107,-11.644835272119407,0.10629274343087623,0.16666666666666666,0.5171620428311107,0.43330796329959814,6
uni,61,0.0011920153682682955,4.58257569495584,5.0,10.0,0.0,0.0,1.0,10.0,0.0054625006546401254,1
xmr,61,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,61,-0.00277599632921699,0.1307641362674823,0.224906043321455,1.0271434130147385,0.654630748446257,0.10629274343087623,0.2857142857142857,1.0271434130147385,0.5321221871127357,7
uni,62,0.0011920153682682955,4.58257569495584,5.0,10.0,0.0,0.0,1.0,10.0,0.0054625006546401254,1
xmr,62,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,62,-0.00277599632921699,0.1307641362674823,0.224906043321455,1.0271434130147385,0.654630748446257,0.10629274343087623,0.2857142857142857,1.0271434130147385,0.5321221871127357,7
uni,63,0.06717766932926961,4.67238082811028,5.0,10.0,0.0,0.0,1.0,10.0,0.30157671220794247,2
xmr,63,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,63,-0.027556511877100842,-0.830653481461388,-1.63425123685477,0.8534180690226785,-4.25482434756484,0.10629274343087623,0.25,0.8534180690226785,0.5444592273585476,8
uni,64,0.043754762104069256,2.902854987370369,0.0,3.0571213044222327,43.19954739286671,0.021948460784343295,0.6666666666666666,3.0571213044222327,0.32663139425804893,3
xmr,64,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,64,0.009578532579197718,0.6085262966103583,1.2635756700325969,1.1133346926546035,3.2897588844370698,0.10629274343087623,0.3333333333333333,1.1133346926546035,0.5746300513235091,9
uni,65,0.043754762104069256,2.902854987370369,0.0,3.0571213044222327,43.19954739286671,0.021948460784343295,0.6666666666666666,3.0571213044222327,0.32663139425804893,3
xmr,65,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,65,-0.12875511042650223,-2.952100733721594,-3.506320798327618,0.5760769477073091,-14.818142467363808,0.17058597680721924,0.3,0.5760769477073091,0.8562605192937096,10
uni,66,0.01809836314988389,1.2286116263438007,5.0,1.4420819629590313,9.392629704094707,0.045989817431461515,0.5,1.4420819629590313,0.3515881797229239,4
xmr,66,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,66,-0.17713492458312452,-4.202989041160221,-5.0,0.4818445686714818,-17.050577628690863,0.21664294285795446,0.2727272727272727,0.4818445686714818,0.8788715075706945,11
uni,67,0.008422088464083544,0.6539763416590186,1.8177756706082016,1.1974800074539338,4.220641879976675,0.055056981188628555,0.4,1.1974800074539338,0.3553275337152391,5
xmr,67,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,67,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,68,0.008422088464083544,0.6539763416590186,1.8177756706082016,1.1974800074539338,4.220641879976675,0.055056981188628555,0.4,1.1974800074539338,0.3553275337152391,5
xmr,68,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,68,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,69,-0.06446338457515166,-2.6292925252401447,-2.9344830157339286,0.5229438614413622,-10.420674562702796,0.12335439326345612,0.3333333333333333,0.5229438614413622,0.48889044324222924,6
xmr,69,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,69,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,70,-0.08014281271328272,-3.335402251777482,-4.149112060319344,0.46252863804462585,-11.861137329200343,0.1380468185163062,0.2857142857142857,0.46252863804462585,0.49091298400620664,7
xmr,70,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,70,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,71,-0.08014281271328272,-3.335402251777482,-4.149112060319344,0.46252863804462585,-11.861137329200343,0.1380468185163062,0.2857142857142857,0.46252863804462585,0.49091298400620664,7
xmr,71,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,71,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,72,-0.06117718907088321,-2.380149510625624,-3.051955902615964,0.6046530265368408,-8.724678330525824,0.1380468185163062,0.375,0.6046530265368408,0.5060245504454327,8
xmr,72,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,72,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,73,-0.06117718907088321,-2.380149510625624,-3.051955902615964,0.6046530265368408,-8.724678330525824,0.1380468185163062,0.375,0.6046530265368408,0.5060245504454327,8
xmr,73,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,73,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,74,-0.059886723788493135,-2.3215615714206965,-2.9788109412706825,0.6141281434830426,-8.515577583464136,0.1380468185163062,0.4444444444444444,0.6141281434830426,0.5063610664896617,9
xmr,74,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,74,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,75,-0.059886723788493135,-2.3215615714206965,-2.9788109412706825,0.6141281434830426,-8.515577583464136,0.1380468185163062,0.4444444444444444,0.6141281434830426,0.5063610664896617,9
xmr,75,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,75,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,76,-0.1677079393554639,-5.027941234540767,-5.0,0.34297718061723914,-16.283657374865832,0.22009981602441245,0.4,0.34297718061723914,0.7128225699598673,10
xmr,76,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,76,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,77,-0.1677079393554639,-5.027941234540767,-5.0,0.34297718061723914,-16.283657374865832,0.22009981602441245,0.4,0.34297718061723914,0.7128225699598673,10
xmr,77,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,77,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
uni,78,-0.18589742023036515,-5.695438773887789,-5.0,0.31636044202832003,-17.048601073775036,0.23714428893428274,0.36363636363636365,0.31636044202832003,0.7098624951427288,11
xmr,78,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,78,-0.13466286002742456,-2.809469625284625,-3.8798238736282773,0.6338889756612786,-12.047358888435781,0.21664294285795446,0.3333333333333333,0.6338889756612786,0.9289921698271603,12
