asset,aroon_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
aave,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,41,0.009567541882757657,0.6797110003906887,1.3030959051674122,1.124456542042758,3.8042378466409073,0.07205274489631619,0.4,1.124456542042758,0.4032681226747489,10
aave,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,42,0.009567541882757657,0.6797110003906887,1.3030959051674122,1.124456542042758,3.8042378466409073,0.07205274489631619,0.4,1.124456542042758,0.4032681226747489,10
aave,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,43,0.030332855447042784,1.709975395088213,3.3565291878646235,1.3205765702514038,9.798998921870588,0.0720527448963163,0.45454545454545453,1.3205765702514038,0.41289761922006896,11
aave,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,44,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,45,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,46,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,47,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,48,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,49,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,50,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,51,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,52,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,53,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,54,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
xmr,55,0.07449052139222889,3.559751173893612,5.0,1.7292227033296357,22.29000228596514,0.07205274489631629,0.5,1.7292227033296357,0.45117081784462737,12
aave,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
uni,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
