asset,mom_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
uni,5,-0.1233543932634561,-7.9390497987142705,-5.0,0.0,-21.843707103712138,0.1233543932634561,0.0,0.0,0.3394004704239837,4
xmr,5,-0.0030715566654896387,0.007162737257029672,0.013089855796431925,1.0012501905514415,0.028130218408962092,0.09788216575590822,0.4,1.0012501905514415,0.38441263475826,10
aave,5,-0.19377339641436253,-6.9165737332297725,-4.949656800691716,0.0,-23.31164950737111,0.1840283851944795,0.0,0.0,0.620250051618827,5
uni,6,-0.05393059458806759,-7.902570841690847,-5.0,0.021273227536947128,-20.91784002932837,0.05505698118862858,0.25,0.021273227536947128,0.14573398303824128,4
xmr,6,0.036961171606165966,1.9852242105471027,4.022021806910415,1.3841366733819382,11.741827686810131,0.07205274489631629,0.45454545454545453,1.3841366733819382,0.4261639115820971,11
aave,6,-0.08454752554398282,-3.9833744917437515,-5.0,0.4296921212485225,-13.693294501949966,0.12850091981366127,0.14285714285714285,0.4296921212485225,0.4417362571425322,7
uni,7,-0.06446338457515166,-2.6292925252401447,-2.9344830157339286,0.5229438614413622,-10.420674562702796,0.12335439326345612,0.3333333333333333,0.5229438614413622,0.48889044324222924,6
xmr,7,0.04239297332222258,2.2511635377786248,4.558631885801342,1.4565040732992434,13.26055987426676,0.07205274489631629,0.5,1.4565040732992434,0.4244292881296787,10
aave,7,-0.06121929665081027,-2.856539903972159,-4.000719233550492,0.5171620428311107,-11.644835272119407,0.10629274343087623,0.16666666666666666,0.5171620428311107,0.43330796329959814,6
uni,8,-0.06557723087640699,-2.6822564979412475,-2.9916285496908905,0.5136537658370564,-10.623604690048719,0.12335439326345632,0.2,0.5136537658370564,0.48856934891111725,5
xmr,8,0.0559141163233261,3.0003169568212833,5.0,1.6845017766806432,16.939509042662905,0.07205274489631629,0.5,1.6845017766806432,0.40680306157151636,10
aave,8,-0.20683968002291486,-6.148634333874831,-5.0,0.22548524479424448,-18.592889028650198,0.24492149118818915,0.14285714285714285,0.22548524479424448,0.740619438255609,7
uni,9,-0.05505698118862856,-8.1290387060641,-5.0,0.0,-21.372502130177537,0.05505698118862856,0.0,0.0,0.14475333311641264,3
xmr,9,0.03483016477935985,1.8975169789988502,3.8089954511395545,1.3637908772681782,11.119921868718112,0.07205274489631629,0.45454545454545453,1.3637908772681782,0.42224702205112674,11
