time,majors_market_cap,symbols_count,majors_index
2017-07-03,54695658584.43922,2,54695658584.43922
2017-07-04,56126817192.47389,2,56126817192.47389
2017-07-05,55970093583.11923,2,55970093583.11923
2017-07-06,55943227763.4081,2,55943227763.4081
2017-07-07,53801582582.06628,2,53801582582.06628
2017-07-08,55277949002.93604,2,55277949002.93604
2017-07-09,54027083791.19474,2,54027083791.19474
2017-07-10,50887470168.500694,2,50887470168.500694
2017-07-11,50098638714.03999,2,50098638714.03999
2017-07-12,51578041680.565636,2,51578041680.565636
2017-07-13,50576032886.38665,2,50576032886.38665
2017-07-14,47821822507.87959,2,47821822507.87959
2017-07-15,42848027992.028915,2,42848027992.028915
2017-07-16,41623083120.52179,2,41623083120.52179
2017-07-17,47713308004.51349,2,47713308004.51349
2017-07-18,49642772430.868774,2,49642772430.868774
2017-07-19,48473190649.38411,2,48473190649.38411
2017-07-20,59645066239.554565,2,59645066239.554565
2017-07-21,56713450302.91246,2,56713450302.91246
2017-07-22,59613878803.649765,2,59613878803.649765
2017-07-23,57832300451.82183,2,57832300451.82183
2017-07-24,58346940997.41732,2,58346940997.41732
2017-07-25,54623315308.67774,2,54623315308.67774
2017-07-26,53684343187.69688,2,53684343187.69688
2017-07-27,56516453314.35916,2,56516453314.35916
2017-07-28,59137030667.82099,2,59137030667.82099
2017-07-29,57528566060.18067,2,57528566060.18067
2017-07-30,58088467495.34502,2,58088467495.34502
2017-07-31,60644308511.87736,2,60644308511.87736
2017-08-01,57512150515.960075,2,57512150515.960075
2017-08-02,57291589083.374306,2,57291589083.374306
2017-08-03,59223551485.02927,2,59223551485.02927
2017-08-04,61086871518.623085,2,61086871518.623085
2017-08-05,68468991403.846535,2,68468991403.846535
2017-08-06,67557339028.52805,2,67557339028.52805
2017-08-07,70901489936.05821,2,70901489936.05821
2017-08-08,71936287043.97772,2,71936287043.97772
2017-08-09,70343600764.81859,2,70343600764.81859
2017-08-10,71002046922.9487,2,71002046922.9487
2017-08-11,76420310508.02083,2,76420310508.02083
2017-08-12,81038672281.71588,2,81038672281.71588
2017-08-13,84752071290.15375,2,84752071290.15375
2017-08-14,89775359647.47966,2,89775359647.47966
2017-08-15,86727923845.00351,2,86727923845.00351
2017-08-16,90676123597.54529,2,90676123597.54529
2017-08-17,89761628569.62965,2,89761628569.62965
2017-08-18,86606950774.5902,2,86606950774.5902
2017-08-19,87128971877.06003,2,87128971877.06003
2017-08-20,85071291989.19012,2,85071291989.19012
2017-08-21,83487926139.25467,2,83487926139.25467
2017-08-22,85365758962.27493,2,85365758962.27493
2017-08-23,86881900764.6438,2,86881900764.6438
2017-08-24,90301017876.69414,2,90301017876.69414
2017-08-25,91113270070.02919,2,91113270070.02919
2017-08-26,90774113672.53818,2,90774113672.53818
2017-08-27,92101906069.22238,2,92101906069.22238
2017-08-28,92189073421.30542,2,92189073421.30542
2017-08-29,96167847670.27446,2,96167847670.27446
2017-08-30,95970855123.37003,2,95970855123.37003
2017-08-31,99252052781.30853,2,99252052781.30853
2017-09-01,104160708411.52351,2,104160708411.52351
2017-09-02,97375977586.49277,2,97375977586.49277
2017-09-03,97292678470.98279,2,97292678470.98279
2017-09-04,89487954819.73463,2,89487954819.73463
2017-09-05,92750669105.57481,2,92750669105.57481
2017-09-06,97825385458.68208,2,97825385458.68208
2017-09-07,97755734357.57411,2,97755734357.57411
2017-09-08,89535221749.34735,2,89535221749.34735
2017-09-09,89344957202.4278,2,89344957202.4278
2017-09-10,86951798570.74022,2,86951798570.74022
2017-09-11,88054978694.91777,2,88054978694.91777
2017-09-12,87309231040.57817,2,87309231040.57817
2017-09-13,82166579446.12502,2,82166579446.12502
2017-09-14,66111552911.43981,2,66111552911.43981
2017-09-15,76244171571.57378,2,76244171571.57378
2017-09-16,75998735744.519,2,75998735744.519
2017-09-17,75175528804.56761,2,75175528804.56761
2017-09-18,85334335241.08585,2,85334335241.08585
2017-09-19,82331439301.43448,2,82331439301.43448
2017-09-20,81867789247.4397,2,81867789247.4397
2017-09-21,75991995055.64008,2,75991995055.64008
2017-09-22,76098778908.29822,2,76098778908.29822
2017-09-23,79414499311.7052,2,79414499311.7052
2017-09-24,77102683349.65337,2,77102683349.65337
2017-09-25,82257357026.33408,2,82257357026.33408
2017-09-26,81582213805.92976,2,81582213805.92976
2017-09-27,88094453304.25452,2,88094453304.25452
2017-09-28,87408898311.99045,2,87408898311.99045
2017-09-29,87064457595.41808,2,87064457595.41808
2017-09-30,90760603439.92027,2,90760603439.92027
2017-10-01,92011897773.80847,2,92011897773.80847
2017-10-02,92033890106.70618,2,92033890106.70618
2017-10-03,90123484745.31544,2,90123484745.31544
2017-10-04,88293111861.94269,2,88293111861.94269
2017-10-05,90289474215.73659,2,90289474215.73659
2017-10-06,91169675845.28331,2,91169675845.28331
2017-10-07,92323766772.53279,2,92323766772.53279
2017-10-08,96028476463.6573,2,96028476463.6573
2017-10-09,99022766385.39767,2,99022766385.39767
2017-10-10,99263950371.61072,2,99263950371.61072
2017-10-11,100164401411.01443,2,100164401411.01443
2017-10-12,113245171211.85306,2,113245171211.85306
2017-10-13,117188530102.59438,2,117188530102.59438
2017-10-14,121216146030.6097,2,121216146030.6097
2017-10-15,118268430099.8188,2,118268430099.8188
2017-10-16,119149210137.11127,2,119149210137.11127
2017-10-17,116360589631.23766,2,116360589631.23766
2017-10-18,116160751305.4904,2,116160751305.4904
2017-10-19,118435228165.66359,2,118435228165.66359
2017-10-20,124522831189.4443,2,124522831189.4443
2017-10-21,124761893691.89685,2,124761893691.89685
2017-10-22,124192893827.35092,2,124192893827.35092
2017-10-23,122490657006.84995,2,122490657006.84995
2017-10-24,114518450200.35626,2,114518450200.35626
2017-10-25,119030282226.07603,2,119030282226.07603
2017-10-26,122044788990.48766,2,122044788990.48766
2017-10-27,119541786196.22447,2,119541786196.22447
2017-10-28,118938226156.88681,2,118938226156.88681
2017-10-29,127116553261.73705,2,127116553261.73705
2017-10-30,126596626682.52861,2,126596626682.52861
2017-10-31,133287268465.25621,2,133287268465.25621
2017-11-01,139052618260.91626,2,139052618260.91626
2017-11-02,145378845075.36057,2,145378845075.36057
2017-11-03,148067602105.06345,2,148067602105.06345
2017-11-04,151414665527.50034,2,151414665527.50034
2017-11-05,151940148782.8978,2,151940148782.8978
2017-11-06,144300407601.45465,2,144300407601.45465
2017-11-07,147194611410.95175,2,147194611410.95175
2017-11-08,153581706769.86212,2,153581706769.86212
2017-11-09,202292478960.46817,9,202292478960.46817
2017-11-10,187675299770.8977,9,187675299770.8977
2017-11-11,184797551909.30502,9,184797551909.30502
2017-11-12,174483876209.30643,9,174483876209.30643
2017-11-13,188460246189.61847,9,188460246189.61847
2017-11-14,193212110764.70078,9,193212110764.70078
2017-11-15,206535541629.862,9,206535541629.862
2017-11-16,218770274386.28638,9,218770274386.28638
2017-11-17,215247894917.1642,9,215247894917.1642
2017-11-18,219073603620.272,9,219073603620.272
2017-11-19,225141494448.9421,9,225141494448.9421
2017-11-20,230539207404.8802,9,230539207404.8802
2017-11-21,226624070631.90326,9,226624070631.90326
2017-11-22,233369054364.7393,9,233369054364.7393
2017-11-23,232835469978.21094,9,232835469978.21094
2017-11-24,245492777110.3537,9,245492777110.3537
2017-11-25,256662273145.32,9,256662273145.32
2017-11-26,267986848390.86786,9,267986848390.86786
2017-11-27,280416302556.7346,9,280416302556.7346
2017-11-28,290557201895.6499,9,290557201895.6499
2017-11-29,275824132848.23816,9,275824132848.23816
2017-11-30,287171917322.5405,9,287171917322.5405
2017-12-01,306383883098.7833,9,306383883098.7833
2017-12-02,308251710814.09204,9,308251710814.09204
2017-12-03,313265757267.0564,9,313265757267.0564
2017-12-04,321200694456.0311,9,321200694456.0311
2017-12-05,325550140706.88776,9,325550140706.88776
2017-12-06,368391580703.88257,9,368391580703.88257
2017-12-07,439404343857.1323,9,439404343857.1323
2017-12-08,419772577189.1182,9,419772577189.1182
2017-12-09,396063938767.3592,9,396063938767.3592
2017-12-10,395952923909.5376,9,395952923909.5376
2017-12-11,441581600630.9129,9,441581600630.9129
2017-12-12,483716955536.7985,9,483716955536.7985
2017-12-13,475305157578.8835,9,475305157578.8835
2017-12-14,504717656703.0291,9,504717656703.0291
2017-12-15,520649431546.6472,9,520649431546.6472
2017-12-16,567685979433.9904,9,567685979433.9904
2017-12-17,568321555091.9025,9,568321555091.9025
2017-12-18,584125944305.5228,9,584125944305.5228
2017-12-19,561811167169.1567,9,561811167169.1567
2017-12-20,532312126897.3469,9,532312126897.3469
2017-12-21,541065909854.424,9,541065909854.424
2017-12-22,472189366556.1193,9,472189366556.1193
2017-12-23,501003261687.6041,9,501003261687.6041
2017-12-24,471143066683.83105,9,471143066683.83105
2017-12-25,487441648061.177,9,487441648061.177
2017-12-26,535760286039.47235,9,535760286039.47235
2017-12-27,540389565108.1422,9,540389565108.1422
2017-12-28,512840193391.2511,9,512840193391.2511
2017-12-29,569534161875.6272,9,569534161875.6272
2017-12-30,529682967437.07996,9,529682967437.07996
2017-12-31,572980665187.5259,9,572980665187.5259
2018-01-01,575014625514.9958,9,575014625514.9958
2018-01-02,629603050458.7451,9,629603050458.7451
2018-01-03,703075713010.1884,9,703075713010.1884
2018-01-04,724994138908.689,9,724994138908.689
2018-01-05,751088253333.4633,9,751088253333.4633
2018-01-06,764031812171.3794,9,764031812171.3794
2018-01-07,773938473755.1492,9,773938473755.1492
2018-01-08,678725385081.0707,9,678725385081.0707
2018-01-09,656320641600.388,9,656320641600.388
2018-01-10,650243216373.8745,9,650243216373.8745
2018-01-11,598134456345.9822,9,598134456345.9822
2018-01-12,641532473927.7839,9,641532473927.7839
2018-01-13,663148564172.283,9,663148564172.283
2018-01-14,630414721853.9028,9,630414721853.9028
2018-01-15,607812052123.0049,9,607812052123.0049
2018-01-16,485891811577.68506,9,485891811577.68506
2018-01-17,485862717790.6181,9,485862717790.6181
2018-01-18,515059720773.2618,9,515059720773.2618
2018-01-19,514820397975.28735,9,514820397975.28735
2018-01-20,561430696969.6345,9,561430696969.6345
2018-01-21,501765551895.8802,9,501765551895.8802
2018-01-22,479674896507.2838,9,479674896507.2838
2018-01-23,474446790112.9125,9,474446790112.9125
2018-01-24,499329014143.9216,9,499329014143.9216
2018-01-25,495961879536.2522,9,495961879536.2522
2018-01-26,488203076156.5128,9,488203076156.5128
2018-01-27,499586504529.9679,9,499586504529.9679
2018-01-28,537442559773.6918,9,537442559773.6918
2018-01-29,511079444611.92957,9,511079444611.92957
2018-01-30,453797050441.51245,9,453797050441.51245
2018-01-31,464291721261.55054,9,464291721261.55054
2018-02-01,412623709168.76086,9,412623709168.76086
2018-02-02,382453721566.78235,9,382453721566.78235
2018-02-03,402620779523.5423,9,402620779523.5423
2018-02-04,356966590014.8177,9,356966590014.8177
2018-02-05,300533330617.46295,9,300533330617.46295
2018-02-06,338054208080.03436,9,338054208080.03436
2018-02-07,325148212113.1665,9,325148212113.1665
2018-02-08,352819507633.7908,9,352819507633.7908
2018-02-09,383966319612.1831,9,383966319612.1831
2018-02-10,385883172850.6388,9,385883172850.6388
2018-02-11,362888831553.9636,9,362888831553.9636
2018-02-12,392716117830.1456,9,392716117830.1456
2018-02-13,379796953688.0425,9,379796953688.0425
2018-02-14,420779901188.96924,9,420779901188.96924
2018-02-15,437596864092.2798,9,437596864092.2798
2018-02-16,440159010285.3854,9,440159010285.3854
2018-02-17,466929578702.5745,9,466929578702.5745
2018-02-18,440827101949.9988,9,440827101949.9988
2018-02-19,459203229748.0536,9,459203229748.0536
2018-02-20,451617186482.2591,9,451617186482.2591
2018-02-21,424953996092.1775,9,424953996092.1775
2018-02-22,398599580482.8779,9,398599580482.8779
2018-02-23,416335431375.1474,9,416335431375.1474
2018-02-24,399143153605.61633,9,399143153605.61633
2018-02-25,397662865959.2068,9,397662865959.2068
2018-02-26,415758663635.8826,9,415758663635.8826
2018-02-27,423126182624.1366,9,423126182624.1366
2018-02-28,408447515023.49963,9,408447515023.49963
2018-03-01,423895810257.8598,9,423895810257.8598
2018-03-02,423199253143.925,9,423199253143.925
2018-03-03,431696591788.99097,9,431696591788.99097
2018-03-04,439807139385.10675,9,439807139385.10675
2018-03-05,435908285680.52203,9,435908285680.52203
2018-03-06,411044698921.3938,9,411044698921.3938
2018-03-07,380920592306.5973,9,380920592306.5973
2018-03-08,358481525280.2097,9,358481525280.2097
2018-03-09,362586069892.208,9,362586069892.208
2018-03-10,342841790224.4818,9,342841790224.4818
2018-03-11,365719719934.7945,9,365719719934.7945
2018-03-12,352134293541.9971,9,352134293541.9971
2018-03-13,350183122180.23016,9,350183122180.23016
2018-03-14,313234143261.34766,9,313234143261.34766
2018-03-15,312631878530.1946,9,312631878530.1946
2018-03-16,311227131857.594,9,311227131857.594
2018-03-17,291044691699.32947,9,291044691699.32947
2018-03-18,297310896659.97174,9,297310896659.97174
2018-03-19,316388585130.6456,9,316388585130.6456
2018-03-20,321716295835.7804,9,321716295835.7804
2018-03-21,321552222515.69556,9,321552222515.69556
2018-03-22,311973597538.46796,9,311973597538.46796
2018-03-23,313910933973.7952,9,313910933973.7952
2018-03-24,308345279924.5249,9,308345279924.5249
2018-03-25,304225586570.1101,9,304225586570.1101
2018-03-26,289818374398.17957,9,289818374398.17957
2018-03-27,274086553911.1764,9,274086553911.1764
2018-03-28,276597632456.24365,9,276597632456.24365
2018-03-29,246098289279.60532,9,246098289279.60532
2018-03-30,241647360353.6524,9,241647360353.6524
2018-03-31,243829234121.9049,9,243829234121.9049
2018-04-01,237096343966.77612,9,237096343966.77612
2018-04-02,245300759988.6175,9,245300759988.6175
2018-04-03,261961990548.05103,9,261961990548.05103
2018-04-04,238708866608.23184,9,238708866608.23184
2018-04-05,238427369246.57233,9,238427369246.57233
2018-04-06,231118500656.90826,9,231118500656.90826
2018-04-07,239829286977.13025,9,239829286977.13025
2018-04-08,245215059421.09247,9,245215059421.09247
2018-04-09,238576589885.1975,9,238576589885.1975
2018-04-10,242045450614.15524,9,242045450614.15524
2018-04-11,250575605794.49274,9,250575605794.49274
2018-04-12,285728353578.63196,9,285728353578.63196
2018-04-13,285832942619.4069,9,285832942619.4069
2018-04-14,288621671848.71094,9,288621671848.71094
2018-04-15,304872857069.1138,9,304872857069.1138
2018-04-16,296321917125.90533,9,296321917125.90533
2018-04-17,292248829551.5358,9,292248829551.5358
2018-04-18,306616438610.0603,9,306616438610.0603
2018-04-19,321015033874.98364,9,321015033874.98364
2018-04-20,348733992190.495,9,348733992190.495
2018-04-21,344125747865.9807,9,344125747865.9807
2018-04-22,343298405630.3464,9,343298405630.3464
2018-04-23,350088173165.3002,9,350088173165.3002
2018-04-24,381277918824.75995,9,381277918824.75995
2018-04-25,339320425965.96313,9,339320425965.96313
2018-04-26,360540160867.4348,9,360540160867.4348
2018-04-27,349635564707.9956,9,349635564707.9956
2018-04-28,369324766105.6867,9,369324766105.6867
2018-04-29,373917005371.423,9,373917005371.423
2018-04-30,364072755802.6155,9,364072755802.6155
2018-05-01,363282516184.91,9,363282516184.91
2018-05-02,368881604406.354,9,368881604406.354
2018-05-03,391940887602.7543,9,391940887602.7543
2018-05-04,392409304141.52246,9,392409304141.52246
2018-05-05,400734315020.26843,9,400734315020.26843
2018-05-06,389861455154.244,9,389861455154.244
2018-05-07,375467894415.84314,9,375467894415.84314
2018-05-08,370498280879.75964,9,370498280879.75964
2018-05-09,370828154459.59534,9,370828154459.59534
2018-05-10,356468502887.7367,9,356468502887.7367
2018-05-11,329836751782.03754,9,329836751782.03754
2018-05-12,335064167033.55273,9,335064167033.55273
2018-05-13,350063228195.4598,9,350063228195.4598
2018-05-14,348577722390.2958,9,348577722390.2958
2018-05-15,337091056341.9614,9,337091056341.9614
2018-05-16,334617047234.5676,9,334617047234.5676
2018-05-17,320121635756.61884,9,320121635756.61884
2018-05-18,327719036035.7562,9,327719036035.7562
2018-05-19,327330840631.02795,9,327330840631.02795
2018-05-20,338374156739.15674,9,338374156739.15674
2018-05-21,332840178581.5685,9,332840178581.5685
2018-05-22,314210892797.5516,9,314210892797.5516
2018-05-23,291226641649.24286,9,291226641649.24286
2018-05-24,297147625593.952,9,297147625593.952
2018-05-25,291104765383.6801,9,291104765383.6801
2018-05-26,288609809840.3428,9,288609809840.3428
2018-05-27,286128343406.9581,9,286128343406.9581
2018-05-28,268365650287.51337,9,268365650287.51337
2018-05-29,287076187567.2246,9,287076187567.2246
2018-05-30,285041841388.6318,9,285041841388.6318
2018-05-31,290584353480.02014,9,290584353480.02014
2018-06-01,292130101584.72656,9,292130101584.72656
2018-06-02,297815969770.6331,9,297815969770.6331
2018-06-03,304600040996.131,9,304600040996.131
2018-06-04,295245912802.4568,9,295245912802.4568
2018-06-05,301283821523.1173,9,301283821523.1173
2018-06-06,301319912156.06433,9,301319912156.06433
2018-06-07,301285916273.2687,9,301285916273.2687
2018-06-08,298863773935.3075,9,298863773935.3075
2018-06-09,295137929400.59326,9,295137929400.59326
2018-06-10,263401261204.06934,9,263401261204.06934
2018-06-11,268327961139.4917,9,268327961139.4917
2018-06-12,252638607978.3733,9,252638607978.3733
2018-06-13,242584588271.42828,9,242584588271.42828
2018-06-14,257840716433.76572,9,257840716433.76572
2018-06-15,247407859079.8266,9,247407859079.8266
2018-06-16,250347952101.88275,9,250347952101.88275
2018-06-17,248850423862.79684,9,248850423862.79684
2018-06-18,256981736814.50977,9,256981736814.50977
2018-06-19,261253739752.3344,9,261253739752.3344
2018-06-20,260114455929.27225,9,260114455929.27225
2018-06-21,257550514255.05933,9,257550514255.05933
2018-06-22,231254373194.2206,9,231254373194.2206
2018-06-23,233978847490.23853,9,233978847490.23853
2018-06-24,230362425971.88574,9,230362425971.88574
2018-06-25,232813337779.01862,9,232813337779.01862
2018-06-26,223265795965.3622,9,223265795965.3622
2018-06-27,227052475215.3766,9,227052475215.3766
2018-06-28,216975086291.4449,9,216975086291.4449
2018-06-29,226069698135.29306,9,226069698135.29306
2018-06-30,233886934377.5578,9,233886934377.5578
2018-07-01,233230101926.61798,9,233230101926.61798
2018-07-02,243485853525.5377,9,243485853525.5377
2018-07-03,239767427523.16443,9,239767427523.16443
2018-07-04,241917243011.75208,9,241917243011.75208
2018-07-05,242545529880.25214,9,242545529880.25214
2018-07-06,242892079172.07947,9,242892079172.07947
2018-07-07,250181319374.00568,9,250181319374.00568
2018-07-08,246729756977.05853,9,246729756977.05853
2018-07-09,243830747600.1917,9,243830747600.1917
2018-07-10,227128134471.52548,9,227128134471.52548
2018-07-11,230399900064.5841,9,230399900064.5841
2018-07-12,223575163269.0981,9,223575163269.0981
2018-07-13,225546971691.32556,9,225546971691.32556
2018-07-14,226649805881.12787,9,226649805881.12787
2018-07-15,231233368074.43542,9,231233368074.43542
2018-07-16,246783010471.4951,9,246783010471.4951
2018-07-17,263832633576.41467,9,263832633576.41467
2018-07-18,262611748297.88074,9,262611748297.88074
2018-07-19,262613074895.13486,9,262613074895.13486
2018-07-20,253934759373.1121,9,253934759373.1121
2018-07-21,258093193320.08234,9,258093193320.08234
2018-07-22,257163790203.09167,9,257163790203.09167
2018-07-23,261325869170.16595,9,261325869170.16595
2018-07-24,281539641108.53784,9,281539641108.53784
2018-07-25,276767465239.82263,9,276767465239.82263
2018-07-26,269360175919.45013,9,269360175919.45013
2018-07-27,274947420029.37256,9,274947420029.37256
2018-07-28,275090854458.58514,9,275090854458.58514
2018-07-29,275565665451.26355,9,275565665451.26355
2018-07-30,272011239784.39233,9,272011239784.39233
2018-07-31,259193904992.36713,9,259193904992.36713
2018-08-01,254709901480.1298,9,254709901480.1298
2018-08-02,250696896858.43146,9,250696896858.43146
2018-08-03,250528718599.35876,10,250528718599.35876
2018-08-04,239064530805.4911,10,239064530805.4911
2018-08-05,241009398970.16187,10,241009398970.16187
2018-08-06,236477533727.08618,10,236477533727.08618
2018-08-07,226330464256.73236,10,226330464256.73236
2018-08-08,209172499700.055,10,209172499700.055
2018-08-09,217838119468.5545,10,217838119468.5545
2018-08-10,203866001417.72495,10,203866001417.72495
2018-08-11,202784401295.70035,10,202784401295.70035
2018-08-12,203092155651.06015,10,203092155651.06015
2018-08-13,196126189064.8065,10,196126189064.8065
2018-08-14,192296157398.56766,10,192296157398.56766
2018-08-15,195408164344.07764,10,195408164344.07764
2018-08-16,197638387669.75912,10,197638387669.75912
2018-08-17,212895350309.70923,10,212895350309.70923
2018-08-18,203351154427.61682,10,203351154427.61682
2018-08-19,206967479159.96732,10,206967479159.96732
2018-08-20,197190237902.90195,10,197190237902.90195
2018-08-21,203081684304.59616,10,203081684304.59616
2018-08-22,197856899707.42242,10,197856899707.42242
2018-08-23,203130613554.59158,10,203130613554.59158
2018-08-24,207685704641.9224,10,207685704641.9224
2018-08-25,208258538152.83505,10,208258538152.83505
2018-08-26,206190142275.777,10,206190142275.777
2018-08-27,213114745184.5409,10,213114745184.5409
2018-08-28,220523913209.20938,10,220523913209.20938
2018-08-29,217596143686.04047,10,217596143686.04047
2018-08-30,214499516633.01495,10,214499516633.01495
2018-08-31,215839087729.37268,10,215839087729.37268
2018-09-01,222154504835.19708,10,222154504835.19708
2018-09-02,222890877890.4748,10,222890877890.4748
2018-09-03,221614712395.05795,10,221614712395.05795
2018-09-04,223477435238.21292,10,223477435238.21292
2018-09-05,199884836894.48206,10,199884836894.48206
2018-09-06,195496771183.04453,10,195496771183.04453
2018-09-07,191567509497.2206,10,191567509497.2206
2018-09-08,182556429728.64062,10,182556429728.64062
2018-09-09,183894292173.62344,10,183894292173.62344
2018-09-10,183763277503.59454,10,183763277503.59454
2018-09-11,181632094366.59338,10,181632094366.59338
2018-09-12,182131160030.73755,10,182131160030.73755
2018-09-13,190328938857.49573,10,190328938857.49573
2018-09-14,190008849328.17313,10,190008849328.17313
2018-09-15,192431374171.10706,10,192431374171.10706
2018-09-16,191684992875.64935,10,191684992875.64935
2018-09-17,182494306317.34006,10,182494306317.34006
2018-09-18,189560472637.4427,10,189560472637.4427
2018-09-19,190493955210.55234,10,190493955210.55234
2018-09-20,203731153385.54272,10,203731153385.54272
2018-09-21,218913181747.63794,10,218913181747.63794
2018-09-22,217716277365.448,10,217716277365.448
2018-09-23,219701899307.07956,10,219701899307.07956
2018-09-24,209451324426.11142,10,209451324426.11142
2018-09-25,206727631130.11508,10,206727631130.11508
2018-09-26,206391118188.2376,10,206391118188.2376
2018-09-27,214398252019.10785,10,214398252019.10785
2018-09-28,212490339069.99982,10,212490339069.99982
2018-09-29,214691406593.20068,10,214691406593.20068
2018-09-30,216101443138.92682,10,216101443138.92682
2018-10-01,214657439422.60706,10,214657439422.60706
2018-10-02,209853770106.44598,10,209853770106.44598
2018-10-03,207871139120.4557,10,207871139120.4557
2018-10-04,209759923403.28885,10,209759923403.28885
2018-10-05,211150224109.6088,10,211150224109.6088
2018-10-06,207986799913.1089,10,207986799913.1089
2018-10-07,208678914794.83026,10,208678914794.83026
2018-10-08,210820268115.29297,10,210820268115.29297
2018-10-09,209578534312.9436,10,209578534312.9436
2018-10-10,206835817790.22327,10,206835817790.22327
2018-10-11,188239742123.4585,10,188239742123.4585
2018-10-12,192425499318.0517,10,192425499318.0517
2018-10-13,193042015970.3343,10,193042015970.3343
2018-10-14,191387412459.37387,10,191387412459.37387
2018-10-15,202859705863.5135,10,202859705863.5135
2018-10-16,204322773509.73764,10,204322773509.73764
2018-10-17,203204890300.99002,10,203204890300.99002
2018-10-18,200522206478.65305,10,200522206478.65305
2018-10-19,200283904156.95874,10,200283904156.95874
2018-10-20,201365463985.68127,10,201365463985.68127
2018-10-21,200907392688.81256,10,200907392688.81256
2018-10-22,200567604424.97806,10,200567604424.97806
2018-10-23,200967623846.78406,10,200967623846.78406
2018-10-24,200803499249.0464,10,200803499249.0464
2018-10-25,200191712762.78442,10,200191712762.78442
2018-10-26,200262285125.35974,10,200262285125.35974
2018-10-27,200047338212.66708,10,200047338212.66708
2018-10-28,200845494469.68256,10,200845494469.68256
2018-10-29,194637178776.76367,10,194637178776.76367
2018-10-30,194998289324.432,10,194998289324.432
2018-10-31,194878903927.98883,10,194878903927.98883
2018-11-01,196864774631.63983,10,196864774631.63983
2018-11-02,197989712211.9425,10,197989712211.9425
2018-11-03,197194050097.71054,10,197194050097.71054
2018-11-04,199424224489.7397,10,199424224489.7397
2018-11-05,202757943532.35217,10,202757943532.35217
2018-11-06,208913390256.34735,10,208913390256.34735
2018-11-07,208738607009.36523,10,208738607009.36523
2018-11-08,203744123555.0471,10,203744123555.0471
2018-11-09,202370257723.57764,10,202370257723.57764
2018-11-10,203784557149.78217,10,203784557149.78217
2018-11-11,203945238720.72223,10,203945238720.72223
2018-11-12,203407152256.1559,10,203407152256.1559
2018-11-13,201747096164.88824,10,201747096164.88824
2018-11-14,182101344887.47318,10,182101344887.47318
2018-11-15,180839117186.55515,10,180839117186.55515
2018-11-16,177707811830.43646,10,177707811830.43646
2018-11-17,178432530387.3897,10,178432530387.3897
2018-11-18,181610908334.13727,10,181610908334.13727
2018-11-19,159022930221.68243,10,159022930221.68243
2018-11-20,143793355813.27994,10,143793355813.27994
2018-11-21,149110656315.55615,10,149110656315.55615
2018-11-22,140865017044.88165,10,140865017044.88165
2018-11-23,138647668767.9633,10,138647668767.9633
2018-11-24,124710603503.18654,10,124710603503.18654
2018-11-25,127861625078.17111,10,127861625078.17111
2018-11-26,120356336812.7268,10,120356336812.7268
2018-11-27,121834702110.70024,10,121834702110.70024
2018-11-28,135341309886.2333,10,135341309886.2333
2018-11-29,134655237957.32913,10,134655237957.32913
2018-11-30,127213042874.16489,10,127213042874.16489
2018-12-01,133088216520.7732,10,133088216520.7732
2018-12-02,130720564293.624,10,130720564293.624
2018-12-03,122956167104.99811,10,122956167104.99811
2018-12-04,124648914997.1034,10,124648914997.1034
2018-12-05,118116491928.60828,10,118116491928.60828
2018-12-06,109407390712.2957,10,109407390712.2957
2018-12-07,106696421402.93506,10,106696421402.93506
2018-12-08,108168224654.63747,10,108168224654.63747
2018-12-09,111999267989.9637,10,111999267989.9637
2018-12-10,108344889714.07368,10,108344889714.07368
2018-12-11,106074910301.34192,10,106074910301.34192
2018-12-12,108014819020.49629,10,108014819020.49629
2018-12-13,103152265260.53848,10,103152265260.53848
2018-12-14,100425680365.98235,10,100425680365.98235
2018-12-15,100103846958.70718,10,100103846958.70718
2018-12-16,100883614769.3042,10,100883614769.3042
2018-12-17,111449328020.6478,10,111449328020.6478
2018-12-18,116915789912.02214,10,116915789912.02214
2018-12-19,118082309586.88646,10,118082309586.88646
2018-12-20,130285966124.72758,10,130285966124.72758
2018-12-21,123414403233.96236,10,123414403233.96236
2018-12-22,127240120362.25032,10,127240120362.25032
2018-12-23,129512535648.68109,10,129512535648.68109
2018-12-24,134632682874.1227,10,134632682874.1227
2018-12-25,125703319331.74576,10,125703319331.74576
2018-12-26,126652778507.61131,10,126652778507.61131
2018-12-27,117519730717.96661,10,117519730717.96661
2018-12-28,128806508334.59981,10,128806508334.59981
2018-12-29,125892472918.04446,10,125892472918.04446
2018-12-30,127260304879.58722,10,127260304879.58722
2018-12-31,122550564906.1763,10,122550564906.1763
2019-01-01,126534069005.8245,10,126534069005.8245
2019-01-02,131288390669.88837,10,131288390669.88837
2019-01-03,127134627715.41373,10,127134627715.41373
2019-01-04,128328663377.83203,10,128328663377.83203
2019-01-05,128346893615.5055,10,128346893615.5055
2019-01-06,134843394058.04239,10,134843394058.04239
2019-01-07,132790379913.30984,10,132790379913.30984
2019-01-08,133300234459.95418,10,133300234459.95418
2019-01-09,134106570810.66989,10,134106570810.66989
2019-01-10,120474726418.98615,10,120474726418.98615
2019-01-11,120326109964.305,10,120326109964.305
2019-01-12,119150109954.27374,10,119150109954.27374
2019-01-13,114591226313.67856,10,114591226313.67856
2019-01-14,121102771050.82397,10,121102771050.82397
